Order_ID,Customer_ID,Customer_Name,City,Postal_Code,Sales,Quantity
CA-2017-112515,AS-10225,Alan Schoenberger,Provo,84604,1292.94,3
CA-2017-112515,AS-10225,Alan Schoenberger,Provo,84604,25.58,2
CA-2017-112515,AS-10225,Alan Schoenberger,Provo,84604,261.74,2
CA-2017-112515,AS-10225,Alan Schoenberger,Provo,84604,14.4,5
CA-2016-150343,PK-19075,Pete Kriz,San Francisco,94110,10.86,3
CA-2015-135538,HR-14830,Harold Ryan,Gilbert,85234,883.84,4
CA-2017-123372,DG-13300,Deirdre Greer,New York City,10035,1979.89,11
CA-2017-123372,DG-13300,Deirdre Greer,New York City,10035,79.96,2
CA-2017-159604,CL-12700,Craig Leslie,Springfield,65807,8.76,2
CA-2016-164784,HF-14995,Herbert Flentye,Memphis,38109,3.98,1
CA-2016-164784,HF-14995,Herbert Flentye,Memphis,38109,370.62,3
CA-2016-164784,HF-14995,Herbert Flentye,Memphis,38109,2.74,2
CA-2016-111794,HG-15025,Hunter Glantz,Amarillo,79109,79.51,3
CA-2016-111794,HG-15025,Hunter Glantz,Amarillo,79109,28.35,1
US-2015-139759,NL-18310,Nancy Lomonaco,Los Angeles,90045,40.78,1
US-2015-139759,NL-18310,Nancy Lomonaco,Los Angeles,90045,105.96,4
CA-2014-126403,RR-19525,Rick Reed,Lowell,1852,166.44,3
CA-2014-126403,RR-19525,Rick Reed,Lowell,1852,785.88,6
CA-2014-126403,RR-19525,Rick Reed,Lowell,1852,26.2,2
CA-2014-126403,RR-19525,Rick Reed,Lowell,1852,1325.85,5
CA-2017-136875,TC-21295,Toby Carlisle,San Diego,92024,166.44,3
CA-2017-132185,DB-13615,Doug Bickford,Asheville,28806,8.76,5
CA-2017-132185,DB-13615,Doug Bickford,Asheville,28806,43.58,1
US-2014-160780,SV-20785,Stewart Visinsky,Pueblo,81001,11.09,7
US-2014-160780,SV-20785,Stewart Visinsky,Pueblo,81001,25.16,2
CA-2017-127026,MH-18115,Mick Hernandez,Jackson,49201,14.4,5
CA-2017-127026,MH-18115,Mick Hernandez,Jackson,49201,619.95,5
CA-2017-127026,MH-18115,Mick Hernandez,Jackson,49201,89.52,4
CA-2017-127026,MH-18115,Mick Hernandez,Jackson,49201,350.97,3
CA-2017-127026,MH-18115,Mick Hernandez,Jackson,49201,164.99,1
CA-2017-137085,CT-11995,Carol Triggs,Los Angeles,90004,312.55,9
CA-2016-133123,KB-16315,Karl Braun,Thomasville,27360,95.95,3
CA-2016-133123,KB-16315,Karl Braun,Thomasville,27360,3.2,2
US-2016-128195,RA-19285,Ralph Arnett,Peoria,61604,3.98,5
CA-2015-153220,YC-21895,Yoseph Carroll,Los Angeles,90032,15.7,5
CA-2014-123064,RA-19915,Russell Applegate,Chicago,60653,5.25,4
CA-2017-156412,CM-12160,Charles McCrossin,Philadelphia,19134,5.35,3
US-2016-144211,CS-12130,Chad Sievert,Englewood,80112,15.48,3
US-2016-144211,CS-12130,Chad Sievert,Englewood,80112,108.58,3
CA-2016-138079,AJ-10795,Anthony Johnson,Seattle,98115,109.9,5
CA-2014-143182,DL-12865,Dan Lawera,Hialeah,33012,15.38,1
CA-2016-161662,BE-11410,Bobby Elias,Lancaster,43130,30.35,2
CA-2014-145317,SM-20320,Sean Miller,Jacksonville,32216,821.3,4
CA-2014-145317,SM-20320,Sean Miller,Jacksonville,32216,22638.48,6
CA-2014-145317,SM-20320,Sean Miller,Jacksonville,32216,21.38,4
CA-2014-145317,SM-20320,Sean Miller,Jacksonville,32216,8.02,3
CA-2014-145317,SM-20320,Sean Miller,Jacksonville,32216,30.77,2
CA-2014-145317,SM-20320,Sean Miller,Jacksonville,32216,18.94,3
CA-2014-145317,SM-20320,Sean Miller,Jacksonville,32216,122.35,3
CA-2014-143413,RP-19390,Resi Pölking,Baltimore,21215,116.28,3
CA-2017-156818,JD-16015,Joy Daniels,New York City,10009,132.6,6
CA-2017-155873,AB-10255,Alejandro Ballentine,Carlsbad,88220,16.68,2
CA-2017-155873,AB-10255,Alejandro Ballentine,Carlsbad,88220,19.44,3
CA-2017-155873,AB-10255,Alejandro Ballentine,Carlsbad,88220,192.16,4
CA-2015-121797,CC-12145,Charles Crestani,Los Angeles,90049,227.36,7
CA-2015-121797,CC-12145,Charles Crestani,Los Angeles,90049,1919.98,3
US-2015-120572,GH-14425,Gary Hwang,Jacksonville,32216,12.83,2
CA-2017-132430,CP-12085,Cathy Prescott,Lakewood,44107,45.89,4
CA-2017-146031,GM-14440,Gary McGarr,Troy,12180,60.12,9
CA-2014-110100,LC-16885,Lena Creighton,Wilmington,28403,302.38,3
CA-2015-103723,BT-11305,Beth Thompson,Seattle,98105,13.9,5
CA-2014-127187,CP-12085,Cathy Prescott,New York City,10024,129.98,2
CA-2017-128475,SC-20680,Steve Carroll,Columbus,31907,71.98,2
CA-2014-100006,DK-13375,Dennis Kane,New York City,10024,377.97,3
CA-2017-144827,SE-20110,Sanjit Engle,Costa Mesa,92627,124.36,2
CA-2014-110030,LF-17185,Luke Foster,Houston,77095,23.98,3
CA-2014-121286,ON-18715,Odella Nelson,Cary,27511,8.38,3
CA-2014-121286,ON-18715,Odella Nelson,Cary,27511,58.24,5
CA-2016-164735,TB-21400,Tom Boeckenhauer,Alexandria,22304,81.2,5
CA-2014-153479,DF-13135,David Flashing,Vallejo,94591,14.45,5
CA-2014-153479,DF-13135,David Flashing,Vallejo,94591,95.65,2
CA-2017-149888,EP-13915,Emily Phan,Philadelphia,19120,359.97,5
CA-2017-149888,EP-13915,Emily Phan,Philadelphia,19120,350.35,4
CA-2017-119193,SK-19990,Sally Knutson,Toledo,43615,1.64,1
CA-2017-119193,SK-19990,Sally Knutson,Toledo,43615,629.96,7
CA-2017-104801,FH-14350,Fred Harton,Seattle,98105,6.63,3
CA-2017-104801,FH-14350,Fred Harton,Seattle,98105,799.96,4
CA-2017-104801,FH-14350,Fred Harton,Seattle,98105,107.53,1
CA-2014-107594,EH-13945,Eric Hoffmann,Plainfield,7060,73.98,2
CA-2014-107594,EH-13945,Eric Hoffmann,Plainfield,7060,5.58,1
CA-2015-129770,JE-15715,Joe Elijah,Las Cruces,88001,49.12,4
CA-2015-115798,KL-16645,Ken Lonsdale,Newark,19711,377.97,3
CA-2015-115798,KL-16645,Ken Lonsdale,Newark,19711,42.28,7
CA-2015-115798,KL-16645,Ken Lonsdale,Newark,19711,299.97,3
CA-2015-115798,KL-16645,Ken Lonsdale,Newark,19711,89.98,2
CA-2017-122707,EB-13750,Edward Becker,Hoover,35244,477.24,4
CA-2017-122707,EB-13750,Edward Becker,Hoover,35244,25.98,2
CA-2016-165015,BD-11725,Bruce Degenhardt,Newark,43055,46.72,5
CA-2014-149244,MS-17530,MaryBeth Skach,San Diego,92037,35.34,2
CA-2015-140144,SC-20770,Stewart Carmichael,San Francisco,94122,257.64,6
CA-2015-140144,SC-20770,Stewart Carmichael,San Francisco,94122,125.98,3
CA-2017-163321,FM-14380,Fred McMath,Jacksonville,28540,79.99,1
CA-2014-155887,KT-16480,Kean Thornton,Franklin,2038,700.06,3
US-2015-165449,AP-10720,Anne Pryor,Frisco,75034,27.17,4
CA-2015-110247,RH-19555,Ritsa Hightower,Tallahassee,32303,8.23,3
US-2014-141257,CS-11950,Carlos Soltero,Seattle,98115,585.55,3
CA-2014-154669,TM-21010,Tamara Manning,Vacaville,95687,423.28,11
CA-2014-158029,HF-14995,Herbert Flentye,Los Angeles,90008,225.3,2
CA-2015-155306,GA-14515,George Ashbrook,San Francisco,94122,5.56,2
CA-2015-155306,GA-14515,George Ashbrook,San Francisco,94122,323.37,3
CA-2015-155306,GA-14515,George Ashbrook,San Francisco,94122,783.96,5
CA-2015-155306,GA-14515,George Ashbrook,San Francisco,94122,1447.65,5
CA-2015-155306,GA-14515,George Ashbrook,San Francisco,94122,11.96,2
CA-2016-127775,ES-14020,Erica Smith,New York City,10035,239.97,3
CA-2016-146171,JP-16135,Julie Prescott,Columbus,31907,76.92,4
CA-2016-146171,JP-16135,Julie Prescott,Columbus,31907,481.32,4
CA-2014-129574,Dp-13240,Dean percer,Murray,84107,48.4,5
CA-2017-126536,NK-18490,Neil Knudson,San Francisco,94110,0.99,1
CA-2017-126536,NK-18490,Neil Knudson,San Francisco,94110,101.84,5
CA-2017-165757,PL-18925,Paul Lucas,Philadelphia,19140,10.33,3
CA-2017-165757,PL-18925,Paul Lucas,Philadelphia,19140,31.16,5
CA-2017-165757,PL-18925,Paul Lucas,Philadelphia,19140,8.93,2
CA-2017-167752,RW-19690,Robert Waldorf,Philadelphia,19134,34.38,1
CA-2017-167752,RW-19690,Robert Waldorf,Philadelphia,19134,1924.16,8
US-2015-122140,MO-17950,Michael Oakman,Dallas,75220,32.19,2
US-2015-122140,MO-17950,Michael Oakman,Dallas,75220,50.12,7
US-2015-122140,MO-17950,Michael Oakman,Dallas,75220,47.98,3
CA-2016-163986,JJ-15445,Jennifer Jackson,Waukesha,53186,54.5,5
CA-2017-158967,BT-11680,Brian Thompson,Fort Lauderdale,33311,19.1,3
CA-2016-131576,RD-19585,Rob Dowd,Detroit,48205,49.44,3
CA-2017-143455,ML-17755,Max Ludwig,Springfield,45503,10.37,2
CA-2016-144729,JE-15745,Joel Eaton,San Diego,92037,154.44,3
CA-2015-127019,ER-13855,Elpida Rittenbach,Colorado Springs,80906,60.98,7
CA-2015-138534,JM-15535,Jessica Myrick,Bakersfield,93309,195.47,2
CA-2017-108322,SS-20140,Saphhira Shifley,Pompano Beach,33068,23.68,8
CA-2017-108322,SS-20140,Saphhira Shifley,Pompano Beach,33068,2.38,3
CA-2017-167668,TC-21295,Toby Carlisle,New York City,10035,59.2,4
CA-2017-146724,HG-15025,Hunter Glantz,Lakeville,55044,22,10
CA-2016-139878,LD-17005,Lisa DeCherney,Detroit,48234,257.98,2
US-2016-106677,AS-10285,Alejandro Savely,Philadelphia,19134,23.99,2
CA-2016-116974,MP-17965,Michael Paige,Troy,45373,23.98,4
CA-2015-149972,CD-12790,Cynthia Delaney,Los Angeles,90036,601.54,4
CA-2015-149972,CD-12790,Cynthia Delaney,Los Angeles,90036,7.9,2
US-2014-117744,MD-17860,Michael Dominguez,Corpus Christi,78415,58.36,5
US-2014-117744,MD-17860,Michael Dominguez,Corpus Christi,78415,16.46,7
US-2014-117744,MD-17860,Michael Dominguez,Corpus Christi,78415,39.96,5
CA-2014-125514,BM-11650,Brian Moss,Omaha,68104,25.96,2
CA-2014-125514,BM-11650,Brian Moss,Omaha,68104,36.27,3
CA-2014-125514,BM-11650,Brian Moss,Omaha,68104,6.48,1
CA-2014-154599,KN-16450,Kean Nguyen,Redondo Beach,90278,1075.09,14
CA-2014-154599,KN-16450,Kean Nguyen,Redondo Beach,90278,438.37,4
CA-2014-154599,KN-16450,Kean Nguyen,Redondo Beach,90278,18.09,7
CA-2014-154599,KN-16450,Kean Nguyen,Redondo Beach,90278,308.5,3
CA-2017-158743,IG-15085,Ivan Gibson,Little Rock,72209,13.36,4
CA-2017-158743,IG-15085,Ivan Gibson,Little Rock,72209,39.96,2
CA-2017-158743,IG-15085,Ivan Gibson,Little Rock,72209,145.85,5
CA-2016-153318,JS-15595,Jill Stevenson,Miami,33180,783.96,5
US-2015-110163,GA-14725,Guy Armstrong,Salem,97301,7.88,1
CA-2017-143329,DL-13330,Denise Leinenbach,Las Cruces,88001,41.37,3
CA-2015-159380,CS-12505,Cindy Stewart,San Francisco,94122,12.84,3
CA-2015-159380,CS-12505,Cindy Stewart,San Francisco,94122,25.68,6
CA-2015-122623,CC-12145,Charles Crestani,El Paso,79907,47.52,2
CA-2015-148635,MH-18025,Michelle Huthwaite,Seattle,98115,9.42,2
CA-2015-148635,MH-18025,Michelle Huthwaite,Seattle,98115,12.96,2
CA-2015-148635,MH-18025,Michelle Huthwaite,Seattle,98115,704.9,5
CA-2015-148635,MH-18025,Michelle Huthwaite,Seattle,98115,561.57,2
CA-2015-135685,MP-18175,Mike Pelletier,Milwaukee,53209,179.82,9
CA-2015-135685,MP-18175,Mike Pelletier,Milwaukee,53209,185.58,6
CA-2015-135685,MP-18175,Mike Pelletier,Milwaukee,53209,214.11,3
CA-2015-135685,MP-18175,Mike Pelletier,Milwaukee,53209,999.96,4
CA-2015-135685,MP-18175,Mike Pelletier,Milwaukee,53209,653.55,3
CA-2015-104626,DR-12940,Daniel Raglin,Franklin,2038,114.6,5
CA-2015-104626,DR-12940,Daniel Raglin,Franklin,2038,60.74,1
CA-2015-104626,DR-12940,Daniel Raglin,Franklin,2038,124.36,2
CA-2015-104626,DR-12940,Daniel Raglin,Franklin,2038,1088.76,6
CA-2016-160500,DM-13015,Darrin Martin,Encinitas,92024,6.72,5
CA-2016-160500,DM-13015,Darrin Martin,Encinitas,92024,298.78,3
CA-2017-100202,BD-11620,Brian DeCherney,Anaheim,92804,302.38,3
CA-2017-131016,DC-12850,Dan Campbell,Arlington,76017,8.93,2
CA-2017-131016,DC-12850,Dan Campbell,Arlington,76017,47.58,2
US-2014-112914,MT-18070,Michelle Tran,Houston,77041,33.79,8
US-2014-112914,MT-18070,Michelle Tran,Houston,77041,300.53,2
US-2014-112914,MT-18070,Michelle Tran,Houston,77041,2.72,2
US-2014-112914,MT-18070,Michelle Tran,Houston,77041,3.26,2
CA-2016-124149,MJ-17740,Max Jones,Lancaster,43130,108.34,6
CA-2016-124149,MJ-17740,Max Jones,Lancaster,43130,55.92,5
CA-2016-124149,MJ-17740,Max Jones,Lancaster,43130,78.3,2
CA-2014-148915,ND-18370,Natalie DeCherney,Portland,97206,443.92,5
CA-2014-148915,ND-18370,Natalie DeCherney,Portland,97206,155.98,3
CA-2017-134649,CA-11965,Carol Adams,Hoover,35244,15.47,7
CA-2017-134649,CA-11965,Carol Adams,Hoover,35244,7.16,2
CA-2017-110842,GA-14725,Guy Armstrong,Los Angeles,90036,10.89,1
CA-2017-110842,GA-14725,Guy Armstrong,Los Angeles,90036,19.44,3
CA-2017-110842,GA-14725,Guy Armstrong,Los Angeles,90036,121.6,5
CA-2016-147368,TC-21295,Toby Carlisle,Tallahassee,32303,695.7,2
US-2015-104185,JB-15400,Jennifer Braxton,New York City,10009,120.33,1
US-2014-125521,CK-12325,Christine Kargatis,Chesapeake,23320,1139.92,4
US-2017-135062,RL-19615,Rob Lucas,Fayetteville,28314,229.54,7
CA-2017-135650,AC-10660,Anna Chung,Huntsville,77340,143.73,2
CA-2017-112865,BH-11710,Brosina Hoffman,Philadelphia,19140,36.05,3
US-2016-162852,BG-11695,Brooke Gillingham,Woodstock,60098,845.49,8
CA-2017-138163,XP-21865,Xylona Preis,Everett,2149,50.94,3
CA-2017-152093,SN-20560,Skye Norling,Chicago,60653,762.59,3
CA-2017-157854,DM-13345,Denise Monton,Roswell,30076,56.28,6
CA-2017-157854,DM-13345,Denise Monton,Roswell,30076,2690.97,3
CA-2016-123617,AJ-10780,Anthony Jacobs,Palm Coast,32137,7.43,6
US-2016-128293,KC-16255,Karen Carlisle,Philadelphia,19120,64.78,1
CA-2017-107342,VF-21715,Vicky Freymann,Columbus,47201,28.16,4
CA-2016-136371,SV-20935,Susan Vittorini,Oceanside,11572,14.98,1
CA-2016-136371,SV-20935,Susan Vittorini,Oceanside,11572,20.32,4
CA-2017-137344,EM-13810,Eleni McCrary,Franklin,2038,40.29,3
CA-2017-169810,RB-19360,Raymond Buch,Sioux Falls,57103,20.23,7
CA-2016-128594,DJ-13510,Don Jones,San Diego,92037,1603.14,4
CA-2016-154690,CC-12370,Christopher Conant,Fayetteville,28314,225.3,2
CA-2017-138975,SC-20380,Shahid Collister,Atlanta,30318,67.8,4
CA-2017-138975,SC-20380,Shahid Collister,Atlanta,30318,377.97,3
CA-2017-138975,SC-20380,Shahid Collister,Atlanta,30318,1628.82,9
CA-2017-138975,SC-20380,Shahid Collister,Atlanta,30318,286.93,7
CA-2017-106537,RH-19495,Rick Hansen,Orlando,32839,20.74,4
US-2017-103828,JK-15370,Jay Kimmel,San Francisco,94122,31.44,3
US-2017-103828,JK-15370,Jay Kimmel,San Francisco,94122,83.79,7
US-2017-103828,JK-15370,Jay Kimmel,San Francisco,94122,59.52,3
US-2017-103828,JK-15370,Jay Kimmel,San Francisco,94122,31.92,4
CA-2016-115588,AF-10885,Art Foster,Toledo,43615,14.72,5
CA-2016-115588,AF-10885,Art Foster,Toledo,43615,38.98,3
CA-2017-143861,LC-16885,Lena Creighton,Saint Petersburg,33710,17.09,2
CA-2014-148040,BF-11275,Beth Fritzler,Tucson,85705,74.35,3
CA-2014-148040,BF-11275,Beth Fritzler,Tucson,85705,314.35,3
CA-2017-135167,SC-20800,Stuart Calhoun,Los Angeles,90036,4.26,1
CA-2017-137022,SW-20275,Scott Williamson,San Diego,92105,811.28,8
US-2017-102638,MC-17845,Michael Chen,New York City,10035,6.03,3
US-2016-167339,TD-20995,Tamara Dahlen,San Diego,92037,153.57,2
US-2016-167339,TD-20995,Tamara Dahlen,San Diego,92037,1013.49,7
CA-2016-152072,Dp-13240,Dean percer,Westfield,7090,52.34,2
CA-2016-152072,Dp-13240,Dean percer,Westfield,7090,4.66,2
CA-2016-152072,Dp-13240,Dean percer,Westfield,7090,254.97,3
CA-2016-102932,SD-20485,Shirley Daniels,Orange,7050,25.44,6
CA-2016-102932,SD-20485,Shirley Daniels,Orange,7050,27.93,3
CA-2014-165540,TM-21010,Tamara Manning,Woodstock,60098,8.85,5
CA-2016-130799,BK-11260,Berenike Kampe,San Francisco,94110,6.96,4
CA-2016-164483,JF-15490,Jeremy Farry,San Francisco,94122,17.46,2
US-2016-159856,EP-13915,Emily Phan,Tempe,85281,307.92,5
CA-2017-102099,EP-13915,Emily Phan,Los Angeles,90008,6.63,3
CA-2017-102099,EP-13915,Emily Phan,Los Angeles,90008,12.96,2
CA-2017-102099,EP-13915,Emily Phan,Los Angeles,90008,32.4,5
CA-2017-164049,KH-16630,Ken Heidel,Seattle,98105,23.85,5
CA-2014-142727,HG-14845,Harry Greene,Lake Charles,70601,51.96,2
CA-2014-142727,HG-14845,Harry Greene,Lake Charles,70601,17.94,3
CA-2017-139913,JC-16105,Julie Creighton,Rochester,14609,11.56,2
CA-2017-139913,JC-16105,Julie Creighton,Rochester,14609,26.4,5
CA-2017-139913,JC-16105,Julie Creighton,Rochester,14609,69.08,11
CA-2017-139913,JC-16105,Julie Creighton,Rochester,14609,35.88,3
CA-2014-169033,KM-16720,Kunst Miller,Long Beach,11561,49.65,5
US-2016-164630,EB-13975,Erica Bern,Charlotte,28205,959.97,4
US-2015-114839,PW-19240,Pierre Wener,Houston,77036,408.42,2
CA-2015-166464,PG-18895,Paul Gonzalez,New York City,10035,479.98,2
CA-2015-166464,PG-18895,Paul Gonzalez,New York City,10035,12.6,4
CA-2017-124898,DB-12910,Daniel Byrd,Columbus,31907,184.66,7
CA-2016-164035,CR-12730,Craig Reiter,Chicago,60610,23.12,5
CA-2016-153577,KH-16330,Katharine Harms,Highland Park,60035,37.46,7
CA-2016-153577,KH-16330,Katharine Harms,Highland Park,60035,539.66,3
CA-2014-127586,CS-12400,Christopher Schild,Seattle,98115,310.12,2
CA-2017-121615,DL-12925,Daniel Lacy,Eagan,55122,8.56,2
CA-2017-121615,DL-12925,Daniel Lacy,Eagan,55122,52.4,5
CA-2017-121615,DL-12925,Daniel Lacy,Eagan,55122,14.94,3
CA-2017-166415,ME-17725,Max Engle,Seattle,98103,11.22,3
CA-2015-118444,VD-21670,Valerie Dominguez,Coral Springs,33065,387.14,4
CA-2014-113929,CK-12205,Chloris Kastensmidt,Hempstead,11550,41.4,5
CA-2014-113929,CK-12205,Chloris Kastensmidt,Hempstead,11550,35,4
CA-2014-113929,CK-12205,Chloris Kastensmidt,Hempstead,11550,39.55,3
CA-2015-134747,DL-12925,Daniel Lacy,Noblesville,46060,135.72,3
CA-2015-134747,DL-12925,Daniel Lacy,Noblesville,46060,12.56,2
CA-2015-134747,DL-12925,Daniel Lacy,Noblesville,46060,263.96,4
CA-2017-155047,SE-20110,Sanjit Engle,Dallas,75220,5.95,1
CA-2016-160129,LS-17200,Luke Schmidt,Philadelphia,19140,15.8,5
CA-2016-160129,LS-17200,Luke Schmidt,Philadelphia,19140,14.37,2
CA-2016-160129,LS-17200,Luke Schmidt,Philadelphia,19140,70.45,7
CA-2017-164329,MM-17920,Michael Moore,San Francisco,94109,129.3,2
US-2015-141453,DB-13270,Deborah Brumfield,Austin,78745,3.88,3
CA-2014-156993,RW-19630,Rob Williams,Detroit,48234,6.08,1
CA-2014-157721,JM-16195,Justin MacKendrick,Watertown,13601,19.9,1
CA-2014-157721,JM-16195,Justin MacKendrick,Watertown,13601,70.71,1
CA-2017-128629,BP-11155,Becky Pak,Columbus,31907,18.84,3
CA-2017-158106,CT-11995,Carol Triggs,Apple Valley,55124,8.64,3
US-2017-120390,TH-21550,Tracy Hopkins,Burlington,27217,1633.19,4
CA-2017-143434,ME-17320,Maria Etezadi,Saginaw,48601,19.76,4
CA-2015-168564,TT-21220,Thomas Thornton,San Francisco,94109,6.61,2
CA-2015-168564,TT-21220,Thomas Thornton,San Francisco,94109,7.28,2
CA-2015-168564,TT-21220,Thomas Thornton,San Francisco,94109,144.78,1
US-2016-169040,GT-14710,Greg Tran,Seattle,98105,156.79,1
US-2016-169040,GT-14710,Greg Tran,Seattle,98105,431.98,3
US-2016-169040,GT-14710,Greg Tran,Seattle,98105,35.89,1
US-2016-169040,GT-14710,Greg Tran,Seattle,98105,47.21,7
US-2016-169040,GT-14710,Greg Tran,Seattle,98105,248.08,7
US-2016-169040,GT-14710,Greg Tran,Seattle,98105,189.7,5
US-2016-169040,GT-14710,Greg Tran,Seattle,98105,59.81,3
CA-2017-155880,JD-16150,Justin Deggeller,Milwaukee,53209,90.99,1
CA-2017-155880,JD-16150,Justin Deggeller,Milwaukee,53209,1526.56,7
CA-2017-155880,JD-16150,Justin Deggeller,Milwaukee,53209,368.97,3
CA-2017-126242,MC-18100,Mick Crebagga,Los Angeles,90049,305.01,9
CA-2017-126242,MC-18100,Mick Crebagga,Los Angeles,90049,18.7,1
CA-2016-166443,LH-17020,Lisa Hazard,San Francisco,94122,38.29,7
CA-2017-169859,MP-18175,Mike Pelletier,San Diego,92024,26.25,3
CA-2017-169859,MP-18175,Mike Pelletier,San Diego,92024,64.96,14
CA-2017-169859,MP-18175,Mike Pelletier,San Diego,92024,43.7,5
CA-2017-134915,EM-14140,Eugene Moren,Glendale,85301,41.6,4
CA-2017-134915,EM-14140,Eugene Moren,Glendale,85301,23.12,5
CA-2017-134915,EM-14140,Eugene Moren,Glendale,85301,113.89,2
CA-2017-134915,EM-14140,Eugene Moren,Glendale,85301,113.57,2
CA-2017-134915,EM-14140,Eugene Moren,Glendale,85301,7.92,2
CA-2017-134915,EM-14140,Eugene Moren,Glendale,85301,671.98,2
CA-2016-153353,GG-14650,Greg Guthrie,New York City,10035,39.99,1
CA-2017-123638,MA-17995,Michelle Arnett,Watertown,13601,191.65,3
CA-2017-168900,SH-20395,Shahid Hopkins,Springfield,45503,2.31,1
CA-2015-158456,KT-16465,Kean Takahito,Los Angeles,90032,19.94,4
CA-2015-158456,KT-16465,Kean Takahito,Los Angeles,90032,45.92,4
CA-2017-143665,PO-19180,Philisse Overcash,Seattle,98115,20.34,3
CA-2017-143665,PO-19180,Philisse Overcash,Seattle,98115,39.28,8
CA-2017-137428,AY-10555,Andy Yotov,Oceanside,92054,81.57,2
CA-2017-137428,AY-10555,Andy Yotov,Oceanside,92054,97.18,2
CA-2017-137428,AY-10555,Andy Yotov,Oceanside,92054,24.32,5
CA-2017-137428,AY-10555,Andy Yotov,Oceanside,92054,18.96,2
CA-2014-162866,Co-12640,Corey-Lock,Skokie,60076,32.95,6
CA-2014-162866,Co-12640,Corey-Lock,Skokie,60076,30.02,4
CA-2017-167941,JF-15565,Jill Fjeld,Fayetteville,28314,499.58,3
CA-2017-167941,JF-15565,Jill Fjeld,Fayetteville,28314,31.1,6
CA-2017-167941,JF-15565,Jill Fjeld,Fayetteville,28314,13.27,8
CA-2017-167941,JF-15565,Jill Fjeld,Fayetteville,28314,28.27,2
CA-2017-167941,JF-15565,Jill Fjeld,Fayetteville,28314,259.14,4
CA-2017-111808,AR-10510,Andrew Roberts,Tulsa,74133,10.8,5
CA-2015-137512,AG-10675,Anna Gayman,Allen,75002,244.01,2
CA-2015-137512,AG-10675,Anna Gayman,Allen,75002,15.94,4
CA-2017-139773,DV-13045,Darrin Van Huff,Philadelphia,19143,188.55,7
CA-2017-134607,HL-15040,Hunter Lopez,Rochester,14609,22.58,2
CA-2014-109232,ND-18370,Natalie DeCherney,Mount Pleasant,29464,545.94,6
CA-2015-139850,GB-14575,Giulietta Baptist,Philadelphia,19134,20.74,4
CA-2015-139850,GB-14575,Giulietta Baptist,Philadelphia,19134,43.3,2
CA-2014-131310,CL-12565,Clay Ludtke,Seattle,98115,123.14,4
CA-2014-131310,CL-12565,Clay Ludtke,Seattle,98115,11.26,4
US-2014-112872,RC-19960,Ryan Crowe,Springfield,97477,53.42,3
US-2014-112872,RC-19960,Ryan Crowe,Springfield,97477,275.49,1
CA-2016-139269,JB-16045,Julia Barnett,Columbus,31907,24.96,4
CA-2016-139269,JB-16045,Julia Barnett,Columbus,31907,19.36,2
CA-2016-139269,JB-16045,Julia Barnett,Columbus,31907,1267.65,9
CA-2016-139010,MC-17635,Matthew Clasen,Los Angeles,90032,12.99,1
CA-2016-139010,MC-17635,Matthew Clasen,Los Angeles,90032,18.56,4
CA-2016-139010,MC-17635,Matthew Clasen,Los Angeles,90032,449.15,5
CA-2016-139010,MC-17635,Matthew Clasen,Los Angeles,90032,31.25,7
CA-2016-134376,TT-21265,Tim Taslimi,New York City,10024,61.44,3
CA-2017-147291,MJ-17740,Max Jones,Detroit,48227,895.92,4
CA-2016-112893,AT-10735,Annie Thurman,Stockton,95207,55.36,4
US-2014-150532,PB-19150,Philip Brown,Phoenix,85023,55.92,5
CA-2014-138317,NW-18400,Natalie Webber,Philadelphia,19120,24.9,4
CA-2014-138317,NW-18400,Natalie Webber,Philadelphia,19120,3.98,1
CA-2014-138317,NW-18400,Natalie Webber,Philadelphia,19120,95.97,4
CA-2014-138317,NW-18400,Natalie Webber,Philadelphia,19120,206.99,3
CA-2014-138317,NW-18400,Natalie Webber,Philadelphia,19120,44.42,2
CA-2014-138317,NW-18400,Natalie Webber,Philadelphia,19120,9.01,2
CA-2015-130610,VP-21730,Victor Preis,Sterling Heights,48310,19,5
CA-2017-104381,RD-19810,Ross DeVincentis,Rochester,14609,33.38,4
CA-2016-131499,MG-17875,Michael Grace,New York City,10011,207.48,1
CA-2014-148761,PA-19060,Pete Armstrong,Eau Claire,54703,91.68,3
CA-2017-116519,CR-12730,Craig Reiter,New York City,10009,904.9,5
CA-2014-130729,AA-10375,Allen Armold,Rancho Cucamonga,91730,34.27,3
CA-2016-124772,JG-15160,James Galang,Murray,42071,191.82,3
CA-2016-115525,RR-19525,Rick Reed,Toledo,43615,243.88,5
CA-2017-134845,SR-20425,Sharelle Roach,Louisville,80027,12.03,5
CA-2017-134845,SR-20425,Sharelle Roach,Louisville,80027,2549.99,5
CA-2017-134845,SR-20425,Sharelle Roach,Louisville,80027,21.59,2
CA-2017-134845,SR-20425,Sharelle Roach,Louisville,80027,8.96,6
CA-2017-134845,SR-20425,Sharelle Roach,Louisville,80027,20.74,4
US-2015-138919,LS-16975,Lindsay Shagiari,New York City,10035,344.22,2
US-2016-160528,MH-18115,Mick Hernandez,Pharr,78577,727.3,8
US-2016-160528,MH-18115,Mick Hernandez,Pharr,78577,22.61,3
US-2016-160528,MH-18115,Mick Hernandez,Pharr,78577,666.4,7
CA-2015-123568,SC-20095,Sanjit Chand,West Jordan,84084,5.04,3
